RegionName,StateName,HealthRegionName,MunicipalityName,MunicipalityLat,MunicipalityLon,match_0,match_1,match_2,match_3
Norte,Pará,Rio Caetés,Santarém Novo,-0.913206,-47.332990,,,,
Norte,Pará,Rio Caetés,São João de Pirabas,-0.783537,-47.217750,,,,
Norte,Pará,Rio Caetés,Tracuateua,-1.041236,-46.939037,,,,
Norte,Pará,Rio Caetés,Viseu,-1.523748,-46.453175,,,,
Norte,Pará,Tapajós,Aveiro,-3.667153,-56.016475,,,,
Norte,Pará,Tapajós,Itaituba,-5.870275,-56.496899,,,,
Norte,Pará,Tapajós,Jacareacanga,-7.444881,-57.302964,,,,
Norte,Pará,Tapajós,Novo Progresso,-8.062188,-55.612069,,,,
Norte,Pará,Tapajós,Rurópolis,-4.240881,-55.210845,,,,
Norte,Pará,Tapajós,Trairão,-5.130193,-56.003528,,,,
Norte,Pará,Tocantins,Abaetetuba,-1.730280,-48.882906,,,,
Norte,Pará,Tocantins,Baião,-3.129668,-49.698920,,,,
Norte,Pará,Tocantins,Barcarena,-1.499033,-48.634060,,,,
Norte,Pará,Tocantins,Cametá,-2.253023,-49.513692,,,,
Norte,Pará,Tocantins,Igarapé-Miri,-2.062662,-49.130709,,,,
Norte,Pará,Tocantins,Limoeiro do Ajuru,-1.864323,-49.469112,,,,
Norte,Pará,Tocantins,Mocajuba,-2.576688,-49.465868,,,,
Norte,Pará,Tocantins,Moju,-2.684253,-49.074075,,,,
Norte,Pará,Tocantins,Oeiras do Pará,-2.278693,-49.902281,,,,
Norte,Pará,Xingu,Altamira,-6.486424,-53.886721,,,,
Norte,Pará,Xingu,Anapu,-3.997252,-51.301248,,,,
Norte,Pará,Xingu,Brasil Novo,-3.292077,-52.685491,,,,
Norte,Pará,Xingu,Medicilândia,-3.160258,-53.194881,,,,
Norte,Pará,Xingu,Pacajá,-3.684164,-50.631583,,,,
Norte,Pará,Xingu,Porto de Moz,-2.184536,-52.547913,,,,
Norte,Pará,Xingu,Senador José Porfírio,-4.169343,-51.773817,,,,
Norte,Pará,Xingu,Uruará,-3.583624,-53.807367,,,,
Norte,Pará,Xingu,Vitória do Xingu,-3.134976,-51.974212,,,,
Norte,Rondônia,Café,Cacoal,-11.301186,-61.324764,,,,
Norte,Rondônia,Café,Espigão D'Oeste,-11.351088,-60.784641,,,,
Norte,Rondônia,Café,Ministro Andreazza,-11.160479,-61.569076,,,,
Norte,Rondônia,Café,Pimenta Bueno,-11.894493,-60.830405,,,,
Norte,Rondônia,Café,Primavera de Rondônia,-11.878471,-61.315438,,,,
Norte,Rondônia,Café,São Felipe D'Oeste,-11.904687,-61.467119,,,,
Norte,Rondônia,Central,Alvorada D'Oeste,-11.311458,-62.544956,,,,
Norte,Rondônia,Central,Governador Jorge Teixeira,-10.748110,-63.184026,,,,
Norte,Rondônia,Central,Jaru,-10.592303,-62.584748,,,,
Norte,Rondônia,Central,Ji-Paraná,-10.462001,-61.757237,,,,
Norte,Rondônia,Central,Mirante da Serra,-11.076874,-62.848350,,,,
Norte,Rondônia,Central,Nova União,-10.889256,-62.532538,,,,
Norte,Rondônia,Central,Ouro Preto do Oeste,-10.610465,-62.172771,,,,
Norte,Rondônia,Central,Presidente Médici,-11.166273,-61.877905,,,,
Norte,Rondônia,Central,São Miguel do Guaporé,-11.615008,-62.983368,,,,
Norte,Rondônia,Central,Teixeirópolis,-10.943563,-62.280553,,,,
Norte,Rondônia,Central,Theobroma,-10.121749,-62.342828,,,,
Norte,Rondônia,Central,Urupá,-11.103967,-62.424053,,,,
Norte,Rondônia,Central,Vale do Anari,-9.732367,-61.939316,,,,
Norte,Rondônia,Central,Vale do Paraíso,-10.383992,-62.093999,,,,
Norte,Rondônia,Cone Sul,Cabixi,-13.474820,-60.639679,,,,
Norte,Rondônia,Cone Sul,Cerejeiras,-13.203493,-61.260918,,,,
Norte,Rondônia,Cone Sul,Chupinguaia,-12.537211,-60.898512,,,,
Norte,Rondônia,Cone Sul,Colorado do Oeste,-13.159317,-60.550024,,,,
Norte,Rondônia,Cone Sul,Corumbiara,-12.926518,-61.091851,,,,
Norte,Rondônia,Cone Sul,Pimenteiras do Oeste,-13.174141,-61.545596,,,,
Norte,Rondônia,Cone Sul,Vilhena,-12.095525,-60.248439,,,,
Norte,Rondônia,Madeira-Mamoré,Candeias do Jamari,-8.887195,-63.325684,,,,
Norte,Rondônia,Madeira-Mamoré,Guajará-Mirim,-11.305846,-64.537602,,,,
Norte,Rondônia,Madeira-Mamoré,Itapuã do Oeste,-9.170055,-63.044928,,,,
Norte,Rondônia,Madeira-Mamoré,Nova Mamoré,-10.382406,-64.628982,,,,
Norte,Rondônia,Madeira-Mamoré,Porto Velho,-9.153440,-64.306659,,,,
Norte,Rondônia,Vale do Guaporé,Costa Marques,-12.147303,-64.058953,,,,
Norte,Rondônia,Vale do Guaporé,Seringueiras,-11.807222,-63.230766,,,,
Norte,Rondônia,Vale do Guaporé,São Francisco do Guaporé,-12.368613,-63.122076,,,,
Norte,Rondônia,Vale do Jamari,Alto Paraíso,-9.649540,-63.394384,,,,
Norte,Rondônia,Vale do Jamari,Ariquemes,-9.952035,-62.957392,,,,
Norte,Rondônia,Vale do Jamari,Buritis,-10.052239,-63.941228,,,,
Norte,Rondônia,Vale do Jamari,Cacaulândia,-10.331490,-62.986832,,,,
Norte,Rondônia,Vale do Jamari,Campo Novo de Rondônia,-10.485108,-63.799453,,,,
Norte,Rondônia,Vale do Jamari,Cujubim,-9.170718,-62.564816,,,,
Norte,Rondônia,Vale do Jamari,Machadinho D'Oeste,-9.204253,-62.010369,,,,
Norte,Rondônia,Vale do Jamari,Monte Negro,-10.210923,-63.372251,,,,
Norte,Rondônia,Vale do Jamari,Rio Crespo,-9.644992,-62.790449,,,,
Norte,Rondônia,Zona da Mata,Alta Floresta D'Oeste,-12.470516,-62.274743,,,,
Norte,Rondônia,Zona da Mata,Alto Alegre dos Parecis,-12.593604,-61.880828,,,,
Norte,Rondônia,Zona da Mata,Castanheiras,-11.470887,-61.880015,,,,
Norte,Rondônia,Zona da Mata,Nova Brasilândia D'Oeste,-11.643317,-62.280557,,,,
Norte,Rondônia,Zona da Mata,Novo Horizonte do Oeste,-11.681121,-62.083054,,,,
Norte,Rondônia,Zona da Mata,Parecis,-12.262313,-61.415310,,,,
Norte,Rondônia,Zona da Mata,Rolim de Moura,-11.732585,-61.771524,,,,
Norte,Rondônia,Zona da Mata,Santa Luzia D'Oeste,-12.027047,-61.701041,,,,
Norte,Roraima,Centro Norte,Alto Alegre,3.072002,-62.742187,,,,
Norte,Roraima,Centro Norte,Amajari,3.732902,-62.436993,,,,
Norte,Roraima,Centro Norte,Boa Vista,3.117893,-60.717894,,,,
Norte,Roraima,Centro Norte,Bonfim,2.787665,-60.100601,,,,
Norte,Roraima,Centro Norte,Cantá,2.272691,-60.542231,,,,
Norte,Roraima,Centro Norte,Mucajaí,2.510954,-61.996885,,,,
Norte,Roraima,Centro Norte,Normandia,3.878746,-60.065486,,,,
Norte,Roraima,Centro Norte,Pacaraima,4.168567,-60.839338,,,,
Norte,Roraima,Centro Norte,Uiramutã,4.685269,-60.279186,,,,
Norte,Roraima,Sul,Caracaraí,0.990718,-61.471700,,,,
Norte,Roraima,Sul,Caroebe,0.914850,-59.338121,,,,
Norte,Roraima,Sul,Iracema,2.181757,-62.401706,,,,
Norte,Roraima,Sul,Rorainópolis,0.037967,-61.011222,,,,
Norte,Roraima,Sul,São João da Baliza,0.635799,-59.845015,,,,
Norte,Roraima,Sul,São Luiz,0.884366,-60.151921,,,,
Norte,Tocantins,Amor Perfeito,Brejinho de Nazaré,-11.029317,-48.625009,,,,
Norte,Tocantins,Amor Perfeito,Chapada da Natividade,-11.541172,-47.846753,,,,
Norte,Tocantins,Amor Perfeito,Fátima,-10.809806,-48.873958,,,,
Norte,Tocantins,Amor Perfeito,Ipueiras,-11.136335,-48.404138,,,,
Norte,Tocantins,Amor Perfeito,Mateiros,-10.582813,-46.506437,,,,
Norte,Tocantins,Amor Perfeito,Monte do Carmo,-10.748817,-48.017489,,,,
Norte,Tocantins,Amor Perfeito,Natividade,-11.798192,-47.648779,,,,
Norte,Tocantins,Amor Perfeito,Oliveira de Fátima,-10.673887,-48.875338,,,,
Norte,Tocantins,Amor Perfeito,Pindorama do Tocantins,-11.159897,-47.558851,,,,
Norte,Tocantins,Amor Perfeito,Ponte Alta do Tocantins,-10.751430,-47.328004,,,,
Norte,Tocantins,Amor Perfeito,Porto Nacional,-10.543899,-48.496451,,,,
Norte,Tocantins,Amor Perfeito,Santa Rosa do Tocantins,-11.397890,-48.107898,,,,
Norte,Tocantins,Amor Perfeito,Silvanópolis,-11.130898,-48.007228,,,,
Norte,Tocantins,Bico do Papagaio,Aguiarnópolis,-6.488798,-47.513476,,,,
Norte,Tocantins,Bico do Papagaio,Ananás,-6.232348,-48.187060,,,,
Norte,Tocantins,Bico do Papagaio,Angico,-6.435357,-47.913281,,,,
Norte,Tocantins,Bico do Papagaio,Araguatins,-5.665672,-48.105870,,,,
Norte,Tocantins,Bico do Papagaio,Augustinópolis,-5.497696,-47.929637,,,,
Norte,Tocantins,Bico do Papagaio,Axixá do Tocantins,-5.645512,-47.766294,,,,
Norte,Tocantins,Bico do Papagaio,Buriti do Tocantins,-5.337285,-48.137013,,,,
Norte,Tocantins,Bico do Papagaio,Cachoeirinha,-6.090574,-47.841708,,,,
Norte,Tocantins,Bico do Papagaio,Carrasco Bonito,-5.337403,-48.010262,,,,
Norte,Tocantins,Bico do Papagaio,Esperantina,-5.326032,-48.540236,,,,
Norte,Tocantins,Bico do Papagaio,Itaguatins,-5.803655,-47.596273,,,,
Norte,Tocantins,Bico do Papagaio,Luzinópolis,-6.206614,-47.830593,,,,
Norte,Tocantins,Bico do Papagaio,Maurilândia do Tocantins,-6.023816,-47.589553,,,,
Norte,Tocantins,Bico do Papagaio,Nazaré,-6.330371,-47.781710,,,,
Norte,Tocantins,Bico do Papagaio,Palmeiras do Tocantins,-6.600079,-47.643123,,,,
Norte,Tocantins,Bico do Papagaio,Praia Norte,-5.474587,-47.782115,,,,
Norte,Tocantins,Bico do Papagaio,Riachinho,-6.460251,-48.136606,,,,
Norte,Tocantins,Bico do Papagaio,Sampaio,-5.329753,-47.918905,,,,
Norte,Tocantins,Bico do Papagaio,Santa Terezinha do Tocantins,-6.472596,-47.751233,,,,
Norte,Tocantins,Bico do Papagaio,São Bento do Tocantins,-5.974738,-47.939235,,,,
Norte,Tocantins,Bico do Papagaio,São Miguel do Tocantins,-5.543824,-47.597709,,,,
Norte,Tocantins,Bico do Papagaio,São Sebastião do Tocantins,-5.240958,-48.331612,,,,
Norte,Tocantins,Bico do Papagaio,Sítio Novo do Tocantins,-5.635025,-47.683446,,,,
Norte,Tocantins,Bico do Papagaio,Tocantinópolis,-6.256648,-47.538098,,,,
Norte,Tocantins,Cantão,Abreulândia,-9.480483,-49.309343,,,,
Norte,Tocantins,Cantão,Araguacema,-8.939257,-49.504703,,,,
Norte,Tocantins,Cantão,Barrolândia,-9.865831,-48.791116,,,,
Norte,Tocantins,Cantão,Caseara,-9.400478,-49.848029,,,,
Norte,Tocantins,Cantão,Chapada de Areia,-10.165464,-49.196459,,,,
Norte,Tocantins,Cantão,Cristalândia,-10.637217,-49.312701,,,,
Norte,Tocantins,Cantão,Divinópolis do Tocantins,-9.695195,-49.354316,,,,
Norte,Tocantins,Cantão,Dois Irmãos do Tocantins,-9.270887,-49.066636,,,,
Norte,Tocantins,Cantão,Lagoa da Confusão,-11.035223,-50.160476,,,,
Norte,Tocantins,Cantão,Marianópolis do Tocantins,-9.787586,-49.699859,,,,
Norte,Tocantins,Cantão,Monte Santo do Tocantins,-9.999480,-49.067494,,,,
Norte,Tocantins,Cantão,Nova Rosalândia,-10.549315,-48.973855,,,,
Norte,Tocantins,Cantão,Paraíso do Tocantins,-10.218154,-48.827528,,,,
Norte,Tocantins,Cantão,Pium,-10.210089,-49.872202,,,,
Norte,Tocantins,Cantão,Pugmil,-10.422286,-48.883031,,,,
Norte,Tocantins,Capim Dourado,Aparecida do Rio Negro,-9.987216,-48.000477,,,,
Norte,Tocantins,Capim Dourado,Fortaleza do Tabocão,-9.071252,-48.546338,,,,
Norte,Tocantins,Capim Dourado,Lagoa do Tocantins,-10.341890,-47.481429,,,,
Norte,Tocantins,Capim Dourado,Lajeado,-9.849127,-48.290347,,,,
Norte,Tocantins,Capim Dourado,Lizarda,-9.525538,-46.938757,,,,
Norte,Tocantins,Capim Dourado,Miracema do Tocantins,-9.754417,-48.551644,,,,
Norte,Tocantins,Capim Dourado,Miranorte,-9.416951,-48.683121,,,,
Norte,Tocantins,Capim Dourado,Novo Acordo,-10.155359,-47.382655,,,,
Norte,Tocantins,Capim Dourado,Palmas,-10.220157,-48.151940,,,,
Norte,Tocantins,Capim Dourado,Rio dos Bois,-9.235827,-48.452637,,,,
Norte,Tocantins,Capim Dourado,Rio Sono,-9.647812,-47.495953,,,,
Norte,Tocantins,Capim Dourado,Santa Tereza do Tocantins,-10.298817,-47.740903,,,,
Norte,Tocantins,Capim Dourado,São Félix do Tocantins,-10.068902,-46.678015,,,,
Norte,Tocantins,Capim Dourado,Tocantínia,-9.603169,-48.140373,,,,
Norte,Tocantins,Cerrado Tocantins Araguaia,Arapoema,-7.723607,-48.999697,,,,
Norte,Tocantins,Cerrado Tocantins Araguaia,Bandeirantes do Tocantins,-7.903352,-48.675823,,,,
Norte,Tocantins,Cerrado Tocantins Araguaia,Bernardo Sayão,-7.983339,-48.969267,,,,
Norte,Tocantins,Cerrado Tocantins Araguaia,Bom Jesus do Tocantins,-9.012575,-47.879268,,,,
Norte,Tocantins,Cerrado Tocantins Araguaia,Brasilândia do Tocantins,-8.290457,-48.443467,,,,
Norte,Tocantins,Cerrado Tocantins Araguaia,Centenário,-9.073913,-47.444517,,,,
Norte,Tocantins,Cerrado Tocantins Araguaia,Colinas do Tocantins,-8.076136,-48.530034,,,,
Norte,Tocantins,Cerrado Tocantins Araguaia,Colméia,-8.836353,-48.765071,,,,
Norte,Tocantins,Cerrado Tocantins Araguaia,Couto Magalhães,-8.436934,-49.162374,,,,
Norte,Tocantins,Cerrado Tocantins Araguaia,Goianorte,-8.873746,-49.009773,,,,
Norte,Tocantins,Cerrado Tocantins Araguaia,Guaraí,-8.738980,-48.441445,,,,
Norte,Tocantins,Cerrado Tocantins Araguaia,Itacajá,-8.571525,-47.669410,,,,
Norte,Tocantins,Cerrado Tocantins Araguaia,Itapiratins,-8.316632,-48.033051,,,,
Norte,Tocantins,Cerrado Tocantins Araguaia,Itaporã do Tocantins,-8.451180,-48.752325,,,,
Norte,Tocantins,Cerrado Tocantins Araguaia,Juarina,-8.140089,-49.110769,,,,
Norte,Tocantins,Cerrado Tocantins Araguaia,Palmeirante,-7.885991,-48.156174,,,,
Norte,Tocantins,Cerrado Tocantins Araguaia,Pedro Afonso,-9.226985,-48.034183,,,,
Norte,Tocantins,Cerrado Tocantins Araguaia,Pequizeiro,-8.379250,-48.916852,,,,
Norte,Tocantins,Cerrado Tocantins Araguaia,Presidente Kennedy,-8.462340,-48.461660,,,,
Norte,Tocantins,Cerrado Tocantins Araguaia,Recursolândia,-8.697418,-47.113123,,,,
Norte,Tocantins,Cerrado Tocantins Araguaia,Santa Maria do Tocantins,-8.824737,-47.848262,,,,
Norte,Tocantins,Cerrado Tocantins Araguaia,Tupirama,-8.938548,-48.259819,,,,
Norte,Tocantins,Cerrado Tocantins Araguaia,Tupiratins,-8.356535,-48.211069,,,,
Norte,Tocantins,Ilha do Bananal,Aliança do Tocantins,-11.331773,-48.907910,,,,
Norte,Tocantins,Ilha do Bananal,Alvorada,-12.408605,-49.113287,,,,
Norte,Tocantins,Ilha do Bananal,Araguaçu,-12.840535,-49.696434,,,,
Norte,Tocantins,Ilha do Bananal,Cariri do Tocantins,-11.933208,-49.202845,,,,
Norte,Tocantins,Ilha do Bananal,Crixás do Tocantins,-11.172573,-49.073306,,,,
Norte,Tocantins,Ilha do Bananal,Dueré,-11.427805,-49.390731,,,,
Norte,Tocantins,Ilha do Bananal,Figueirópolis,-12.263334,-49.282549,,,,
Norte,Tocantins,Ilha do Bananal,Formoso do Araguaia,-11.958156,-50.097999,,,,
Norte,Tocantins,Ilha do Bananal,Gurupi,-11.651475,-48.887277,,,,
Norte,Tocantins,Ilha do Bananal,Jaú do Tocantins,-12.748405,-48.645751,,,,
Norte,Tocantins,Ilha do Bananal,Palmeirópolis,-13.019843,-48.348814,,,,
Norte,Tocantins,Ilha do Bananal,Peixe,-11.996816,-48.555381,,,,
Norte,Tocantins,Ilha do Bananal,Sandolândia,-12.400972,-49.875940,,,,
Norte,Tocantins,Ilha do Bananal,Santa Rita do Tocantins,-10.971039,-49.295356,,,,
Norte,Tocantins,Ilha do Bananal,Sucupira,-12.113366,-48.834546,,,,
Norte,Tocantins,Ilha do Bananal,São Salvador do Tocantins,-12.577861,-48.363944,,,,
Norte,Tocantins,Ilha do Bananal,São Valério,-11.803972,-48.169834,,,,
Norte,Tocantins,Ilha do Bananal,Talismã,-12.682748,-49.048086,,,,
Norte,Tocantins,Médio Norte Araguaia,Aragominas,-6.945363,-48.632504,,,,
Norte,Tocantins,Médio Norte Araguaia,Araguanã,-6.790994,-48.525090,,,,
Norte,Tocantins,Médio Norte Araguaia,Araguaína,-7.331384,-48.587644,,,,
Norte,Tocantins,Médio Norte Araguaia,Babaçulândia,-7.174241,-47.856312,,,,
Norte,Tocantins,Médio Norte Araguaia,Barra do Ouro,-7.718032,-47.578690,,,,
Norte,Tocantins,Médio Norte Araguaia,Campos Lindos,-8.203683,-46.804592,,,,
Norte,Tocantins,Médio Norte Araguaia,Carmolândia,-7.045010,-48.374291,,,,
Norte,Tocantins,Médio Norte Araguaia,Darcinópolis,-6.763041,-47.768320,,,,
Norte,Tocantins,Médio Norte Araguaia,Filadélfia,-7.496683,-47.794056,,,,
Norte,Tocantins,Médio Norte Araguaia,Goiatins,-8.093818,-47.481378,,,,
Norte,Tocantins,Médio Norte Araguaia,Muricilândia,-7.003346,-48.786565,,,,
Norte,Tocantins,Médio Norte Araguaia,Nova Olinda,-7.637912,-48.361005,,,,
Norte,Tocantins,Médio Norte Araguaia,Pau D'Arco,-7.545135,-48.988176,,,,
Norte,Tocantins,Médio Norte Araguaia,Piraquê,-6.738667,-48.240271,,,,
Norte,Tocantins,Médio Norte Araguaia,Santa Fé do Araguaia,-7.093457,-48.974761,,,,
Norte,Tocantins,Médio Norte Araguaia,Wanderlândia,-6.910848,-48.002015,,,,
Norte,Tocantins,Médio Norte Araguaia,Xambioá,-6.545384,-48.451365,,,,
Norte,Tocantins,Sudeste,Almas,-11.429160,-47.210127,,,,
Norte,Tocantins,Sudeste,Arraias,-12.817498,-47.047764,,,,
Norte,Tocantins,Sudeste,Aurora do Tocantins,-12.646848,-46.433073,,,,
Norte,Tocantins,Sudeste,Combinado,-12.846608,-46.503416,,,,
Norte,Tocantins,Sudeste,Conceição do Tocantins,-12.171183,-47.303701,,,,
Norte,Tocantins,Sudeste,Dianópolis,-11.695051,-46.795898,,,,
Norte,Tocantins,Sudeste,Lavandeira,-12.812743,-46.410353,,,,
Norte,Tocantins,Sudeste,Novo Alegre,-12.914159,-46.559680,,,,
Norte,Tocantins,Sudeste,Novo Jardim,-11.779291,-46.571107,,,,
Norte,Tocantins,Sudeste,Paranã,-12.696831,-47.813339,,,,
Norte,Tocantins,Sudeste,Ponte Alta do Bom Jesus,-12.057636,-46.593597,,,,
Norte,Tocantins,Sudeste,Porto Alegre do Tocantins,-11.511849,-47.047076,,,,
Norte,Tocantins,Sudeste,Rio da Conceição,-11.337917,-46.737490,,,,
Norte,Tocantins,Sudeste,Taguatinga,-12.387430,-46.565818,,,,
Norte,Tocantins,Sudeste,Taipas do Tocantins,-12.139854,-46.993708,,,,
Sudeste,Espírito Santo,Central,Alto Rio Novo,-19.022160,-40.987000,,,,
Sudeste,Espírito Santo,Central,Aracruz,-19.765474,-40.175789,,,,
Sudeste,Espírito Santo,Central,Baixo Guandu,-19.572351,-40.983602,,,,
Sudeste,Espírito Santo,Central,Colatina,-19.488269,-40.656721,,,,
Sudeste,Espírito Santo,Central,Governador Lindenberg,-19.205454,-40.500048,,,,
Sudeste,Espírito Santo,Central,Ibiraçu,-19.834662,-40.418389,,,,
Sudeste,Espírito Santo,Central,João Neiva,-19.715826,-40.436187,,,,
Sudeste,Espírito Santo,Central,Linhares,-19.382373,-40.029158,,,,
Sudeste,Espírito Santo,Central,Mantenópolis,-18.876177,-41.072412,,,,
Sudeste,Espírito Santo,Central,Marilândia,-19.429541,-40.520581,,,,
Sudeste,Espírito Santo,Central,Pancas,-19.147219,-40.817324,,,,
Sudeste,Espírito Santo,Central,Rio Bananal,-19.230537,-40.308349,,,,
Sudeste,Espírito Santo,Central,Sooretama,-19.072861,-40.146493,,,,
Sudeste,Espírito Santo,Central,São Domingos do Norte,-19.122250,-40.566827,,,,
Sudeste,Espírito Santo,Central,São Gabriel da Palha,-18.952814,-40.508760,,,,
Sudeste,Espírito Santo,Central,São Roque do Canaã,-19.720069,-40.679462,,,,
Sudeste,Espírito Santo,Central,Vila Valério,-18.966576,-40.329597,,,,
Sudeste,Espírito Santo,Central,Águia Branca,-18.970145,-40.749639,,,,
Sudeste,Espírito Santo,Metropolitana,Afonso Cláudio,-20.089604,-41.126807,,,,
Sudeste,Espírito Santo,Metropolitana,Brejetuba,-20.124796,-41.297137,,,,
Sudeste,Espírito Santo,Metropolitana,Cariacica,-20.290665,-40.441756,,,,
Sudeste,Espírito Santo,Metropolitana,Conceição do Castelo,-20.370638,-41.265796,,,,
Sudeste,Espírito Santo,Metropolitana,Domingos Martins,-20.307868,-40.849031,,,,
Sudeste,Espírito Santo,Metropolitana,Fundão,-19.968288,-40.356632,,,,
Sudeste,Espírito Santo,Metropolitana,Guarapari,-20.585187,-40.545838,,,,
Sudeste,Espírito Santo,Metropolitana,Ibatiba,-20.250859,-41.550152,,,,
Sudeste,Espírito Santo,Metropolitana,Itaguaçu,-19.728417,-40.864489,,,,
Sudeste,Espírito Santo,Metropolitana,Itarana,-19.949886,-40.888786,,,,
Sudeste,Espírito Santo,Metropolitana,Laranja da Terra,-19.872474,-41.057641,,,,
Sudeste,Espírito Santo,Metropolitana,Marechal Floriano,-20.431308,-40.774057,,,,
Sudeste,Espírito Santo,Metropolitana,Santa Leopoldina,-20.123023,-40.539055,,,,
Sudeste,Espírito Santo,Metropolitana,Santa Maria de Jetibá,-20.085112,-40.806661,,,,
Sudeste,Espírito Santo,Metropolitana,Santa Teresa,-19.878861,-40.634609,,,,
Sudeste,Espírito Santo,Metropolitana,Serra,-20.127896,-40.301528,,,,
Sudeste,Espírito Santo,Metropolitana,Venda Nova do Imigrante,-20.370871,-41.140242,,,,
Sudeste,Espírito Santo,Metropolitana,Viana,-20.401065,-40.512745,,,,
Sudeste,Espírito Santo,Metropolitana,Vila Velha,-20.433659,-40.377855,,,,
Sudeste,Espírito Santo,Metropolitana,Vitória,-20.304426,-39.071424,,,,
Sudeste,Espírito Santo,Norte,Barra de São Francisco,-18.666172,-40.831175,,,,
Sudeste,Espírito Santo,Norte,Boa Esperança,-18.484735,-40.329081,,,,
Sudeste,Espírito Santo,Norte,Conceição da Barra,-18.444980,-39.832812,,,,
Sudeste,Espírito Santo,Norte,Ecoporanga,-18.265705,-40.807403,,,,
Sudeste,Espírito Santo,Norte,Jaguaré,-18.949759,-40.003817,,,,
Sudeste,Espírito Santo,Norte,Montanha,-18.139162,-40.274909,,,,
Sudeste,Espírito Santo,Norte,Mucurici,-18.014923,-40.512468,,,,
Sudeste,Espírito Santo,Norte,Nova Venécia,-18.698444,-40.522025,,,,
Sudeste,Espírito Santo,Norte,Pedro Canário,-18.182172,-40.036762,,,,
Sudeste,Espírito Santo,Norte,Pinheiros,-18.370112,-40.198045,,,,
Sudeste,Espírito Santo,Norte,Ponto Belo,-18.250813,-40.514163,,,,
Sudeste,Espírito Santo,Norte,São Mateus,-18.749438,-40.020374,,,,
Sudeste,Espírito Santo,Norte,Vila Pavão,-18.614478,-40.627299,,,,
Sudeste,Espírito Santo,Norte,Água Doce do Norte,-18.516029,-40.997551,,,,
Sudeste,Espírito Santo,Sul,Alegre,-20.719522,-41.514714,,,,
Sudeste,Espírito Santo,Sul,Alfredo Chaves,-20.563831,-40.826897,,,,
Sudeste,Espírito Santo,Sul,Anchieta,-20.718982,-40.686232,,,,
Sudeste,Espírito Santo,Sul,Apiacá,-21.072222,-41.554151,,,,
Sudeste,Espírito Santo,Sul,Atilio Vivacqua,-20.962283,-41.184010,,,,
Sudeste,Espírito Santo,Sul,Bom Jesus do Norte,-21.084866,-41.634415,,,,
Sudeste,Espírito Santo,Sul,Cachoeiro de Itapemirim,-20.766041,-41.190900,,,,
Sudeste,Espírito Santo,Sul,Castelo,-20.551849,-41.203982,,,,
Sudeste,Espírito Santo,Sul,Divino de São Lourenço,-20.586909,-41.724243,,,,
Sudeste,Espírito Santo,Sul,Dores do Rio Preto,-20.634874,-41.811876,,,,
Sudeste,Espírito Santo,Sul,Guaçuí,-20.763449,-41.705183,,,,
Sudeste,Espírito Santo,Sul,Ibitirama,-20.485407,-41.692897,,,,
Sudeste,Espírito Santo,Sul,Iconha,-20.754731,-40.857507,,,,
Sudeste,Espírito Santo,Sul,Irupi,-20.331148,-41.636257,,,,
Sudeste,Espírito Santo,Sul,Itapemirim,-20.965683,-40.944058,,,,
Sudeste,Espírito Santo,Sul,Iúna,-20.348060,-41.656445,,,,
Sudeste,Espírito Santo,Sul,Jerônimo Monteiro,-20.803937,-41.391783,,,,
Sudeste,Espírito Santo,Sul,Marataízes,-21.100233,-40.893809,,,,
Sudeste,Espírito Santo,Sul,Mimoso do Sul,-21.088589,-41.376920,,,,
Sudeste,Espírito Santo,Sul,Muniz Freire,-20.426967,-41.434941,,,,
Sudeste,Espírito Santo,Sul,Muqui,-20.938053,-41.344200,,,,
Sudeste,Espírito Santo,Sul,Piúma,-20.837777,-40.772036,,,,
Sudeste,Espírito Santo,Sul,Presidente Kennedy,-21.140923,-41.071784,,,,
Sudeste,Espírito Santo,Sul,Rio Novo do Sul,-20.818296,-40.918580,,,,
Sudeste,Espírito Santo,Sul,São José do Calçado,-20.982928,-41.655362,,,,
Sudeste,Espírito Santo,Sul,Vargem Alta,-20.647160,-41.005049,,,,
Sudeste,Minas Gerais,Alfenas Machado,Alfenas,-21.388628,-45.966266,,,,
Sudeste,Minas Gerais,Alfenas Machado,Alterosa,-21.225130,-46.153464,,,,
Sudeste,Minas Gerais,Alfenas Machado,Areado,-21.355855,-46.142647,,,,
Sudeste,Minas Gerais,Alfenas Machado,Bandeira do Sul,-21.724194,-46.384834,,,,
Sudeste,Minas Gerais,Alfenas Machado,Botelhos,-21.636461,-46.419227,,,,
Sudeste,Minas Gerais,Alfenas Machado,Campestre,-21.710407,-46.221371,,,,
Sudeste,Minas Gerais,Alfenas Machado,Campo do Meio,-21.113545,-45.850175,,,,
Sudeste,Minas Gerais,Alfenas Machado,Campos Gerais,-21.258835,-45.753574,,,,
Sudeste,Minas Gerais,Alfenas Machado,Carmo do Rio Claro,-20.972119,-46.098819,,,,
Sudeste,Minas Gerais,Alfenas Machado,Carvalhópolis,-21.772660,-45.830539,,,,
Sudeste,Minas Gerais,Alfenas Machado,Conceição da Aparecida,-21.096841,-46.225703,,,,
Sudeste,Minas Gerais,Alfenas Machado,Divisa Nova,-21.518087,-46.245253,,,,
Sudeste,Minas Gerais,Alfenas Machado,Fama,-21.465814,-45.814410,,,,
Sudeste,Minas Gerais,Alfenas Machado,Machado,-21.665410,-45.920481,,,,
