RegionName,StateName,HealthRegionName,MunicipalityName,RegionID,StateID,HealthRegionID,MunicipalityID,RegionLat,RegionLon,StateLat,StateLon,HealthRegionLat,HealthRegionLon,MunicipalityLat,MunicipalityLon
Centro-Oeste,Mato Grosso,Oeste Matogrossense,Mirassol d'Oeste,1,8,62,801,-15.298585,-54.305543,-12.948673,-55.912136,-16.134910,-58.090711,-15.654284,-58.054609
Centro-Oeste,Mato Grosso,Oeste Matogrossense,Porto Esperidião,1,8,62,802,-15.298585,-54.305543,-12.948673,-55.912136,-16.134910,-58.090711,-15.957994,-58.982429
Centro-Oeste,Mato Grosso,Oeste Matogrossense,Reserva do Cabaçal,1,8,62,803,-15.298585,-54.305543,-12.948673,-55.912136,-16.134910,-58.090711,-14.929063,-58.459314
Centro-Oeste,Mato Grosso,Oeste Matogrossense,Rio Branco,1,8,62,804,-15.298585,-54.305543,-12.948673,-55.912136,-16.134910,-58.090711,-15.270143,-58.153885
Centro-Oeste,Mato Grosso,Oeste Matogrossense,Salto do Céu,1,8,62,805,-15.298585,-54.305543,-12.948673,-55.912136,-16.134910,-58.090711,-15.050971,-58.050211
Centro-Oeste,Mato Grosso,Oeste Matogrossense,São José dos Quatro Marcos,1,8,62,806,-15.298585,-54.305543,-12.948673,-55.912136,-16.134910,-58.090711,-15.566630,-58.297595
Centro-Oeste,Mato Grosso,Sudoeste Matogrossense,Campos de Júlio,1,8,63,807,-15.298585,-54.305543,-12.948673,-55.912136,-13.635870,-59.858242,-13.577745,-59.191408
Centro-Oeste,Mato Grosso,Sudoeste Matogrossense,Comodoro,1,8,63,808,-15.298585,-54.305543,-12.948673,-55.912136,-13.635870,-59.858242,-13.193657,-59.750724
Centro-Oeste,Mato Grosso,Sudoeste Matogrossense,Conquista D'Oeste,1,8,63,809,-15.298585,-54.305543,-12.948673,-55.912136,-13.635870,-59.858242,-14.633935,-59.331928
Centro-Oeste,Mato Grosso,Sudoeste Matogrossense,Figueirópolis D'Oeste,1,8,63,810,-15.298585,-54.305543,-12.948673,-55.912136,-13.635870,-59.858242,-15.527468,-58.702866
Centro-Oeste,Mato Grosso,Sudoeste Matogrossense,Jauru,1,8,63,811,-15.298585,-54.305543,-12.948673,-55.912136,-13.635870,-59.858242,-15.310100,-58.868183
Centro-Oeste,Mato Grosso,Sudoeste Matogrossense,Nova Lacerda,1,8,63,812,-15.298585,-54.305543,-12.948673,-55.912136,-13.635870,-59.858242,-14.299573,-59.771034
Centro-Oeste,Mato Grosso,Sudoeste Matogrossense,Pontes e Lacerda,1,8,63,813,-15.298585,-54.305543,-12.948673,-55.912136,-13.635870,-59.858242,-15.516704,-59.458319
Centro-Oeste,Mato Grosso,Sudoeste Matogrossense,Rondolândia,1,8,63,814,-15.298585,-54.305543,-12.948673,-55.912136,-13.635870,-59.858242,-10.462306,-61.010135
Centro-Oeste,Mato Grosso,Sudoeste Matogrossense,Vale de São Domingos,1,8,63,815,-15.298585,-54.305543,-12.948673,-55.912136,-13.635870,-59.858242,-14.967941,-58.963974
Centro-Oeste,Mato Grosso,Sudoeste Matogrossense,Vila Bela da Santíssima Trindade,1,8,63,816,-15.298585,-54.305543,-12.948673,-55.912136,-13.635870,-59.858242,-15.189608,-59.990010
Centro-Oeste,Mato Grosso,Sul Matogrossense,Alto Araguaia,1,8,64,817,-15.298585,-54.305543,-12.948673,-55.912136,-15.614286,-54.174343,-17.449311,-53.467161
Centro-Oeste,Mato Grosso,Sul Matogrossense,Alto Garças,1,8,64,818,-15.298585,-54.305543,-12.948673,-55.912136,-15.614286,-54.174343,-16.887987,-53.581338
Centro-Oeste,Mato Grosso,Sul Matogrossense,Alto Taquari,1,8,64,819,-15.298585,-54.305543,-12.948673,-55.912136,-15.614286,-54.174343,-17.825863,-53.297679
Centro-Oeste,Mato Grosso,Sul Matogrossense,Araguainha,1,8,64,820,-15.298585,-54.305543,-12.948673,-55.912136,-15.614286,-54.174343,-16.747812,-53.121041
Centro-Oeste,Mato Grosso,Sul Matogrossense,Campo Verde,1,8,64,821,-15.298585,-54.305543,-12.948673,-55.912136,-15.614286,-54.174343,-15.399436,-55.019241
Centro-Oeste,Mato Grosso,Sul Matogrossense,Dom Aquino,1,8,64,822,-15.298585,-54.305543,-12.948673,-55.912136,-15.614286,-54.174343,-15.657529,-54.774358
Centro-Oeste,Mato Grosso,Sul Matogrossense,Guiratinga,1,8,64,823,-15.298585,-54.305543,-12.948673,-55.912136,-15.614286,-54.174343,-16.383728,-53.589322
Centro-Oeste,Mato Grosso,Sul Matogrossense,Itiquira,1,8,64,824,-15.298585,-54.305543,-12.948673,-55.912136,-15.614286,-54.174343,-17.335629,-54.606350
Centro-Oeste,Mato Grosso,Sul Matogrossense,Jaciara,1,8,64,825,-15.298585,-54.305543,-12.948673,-55.912136,-15.614286,-54.174343,-15.976871,-55.189840
Centro-Oeste,Mato Grosso,Sul Matogrossense,Juscimeira,1,8,64,826,-15.298585,-54.305543,-12.948673,-55.912136,-15.614286,-54.174343,-16.215235,-54.960573
Centro-Oeste,Mato Grosso,Sul Matogrossense,Paranatinga,1,8,64,827,-15.298585,-54.305543,-12.948673,-55.912136,-15.614286,-54.174343,-13.678026,-54.108695
Centro-Oeste,Mato Grosso,Sul Matogrossense,Pedra Preta,1,8,64,828,-15.298585,-54.305543,-12.948673,-55.912136,-15.614286,-54.174343,-16.802463,-54.244607
Centro-Oeste,Mato Grosso,Sul Matogrossense,Poxoréu,1,8,64,829,-15.298585,-54.305543,-12.948673,-55.912136,-15.614286,-54.174343,-15.851709,-54.183645
Centro-Oeste,Mato Grosso,Sul Matogrossense,Primavera do Leste,1,8,64,830,-15.298585,-54.305543,-12.948673,-55.912136,-15.614286,-54.174343,-15.097472,-54.220371
Centro-Oeste,Mato Grosso,Sul Matogrossense,Rondonópolis,1,8,64,831,-15.298585,-54.305543,-12.948673,-55.912136,-15.614286,-54.174343,-16.553817,-54.685336
Centro-Oeste,Mato Grosso,Sul Matogrossense,Santo Antônio do Leste,1,8,64,832,-15.298585,-54.305543,-12.948673,-55.912136,-15.614286,-54.174343,-14.805014,-53.669541
Centro-Oeste,Mato Grosso,Sul Matogrossense,São José do Povo,1,8,64,833,-15.298585,-54.305543,-12.948673,-55.912136,-15.614286,-54.174343,-16.461189,-54.273463
Centro-Oeste,Mato Grosso,Sul Matogrossense,São Pedro da Cipa,1,8,64,834,-15.298585,-54.305543,-12.948673,-55.912136,-15.614286,-54.174343,-15.954712,-54.738939
Centro-Oeste,Mato Grosso,Sul Matogrossense,Tesouro,1,8,64,835,-15.298585,-54.305543,-12.948673,-55.912136,-15.614286,-54.174343,-15.903904,-53.457139
Centro-Oeste,Mato Grosso,Teles Pires,Cláudia,1,8,65,836,-15.298585,-54.305543,-12.948673,-55.912136,-12.556308,-55.311785,-11.447451,-55.048850
Centro-Oeste,Mato Grosso,Teles Pires,Feliz Natal,1,8,65,837,-15.298585,-54.305543,-12.948673,-55.912136,-12.556308,-55.311785,-11.931896,-54.183839
Centro-Oeste,Mato Grosso,Teles Pires,Ipiranga do Norte,1,8,65,838,-15.298585,-54.305543,-12.948673,-55.912136,-12.556308,-55.311785,-12.013259,-56.055741
Centro-Oeste,Mato Grosso,Teles Pires,Itanhangá,1,8,65,839,-15.298585,-54.305543,-12.948673,-55.912136,-12.556308,-55.311785,-12.139492,-56.754939
Centro-Oeste,Mato Grosso,Teles Pires,Lucas do Rio Verde,1,8,65,840,-15.298585,-54.305543,-12.948673,-55.912136,-12.556308,-55.311785,-13.037270,-56.167286
Centro-Oeste,Mato Grosso,Teles Pires,Nova Mutum,1,8,65,841,-15.298585,-54.305543,-12.948673,-55.912136,-12.556308,-55.311785,-13.629499,-56.105901
Centro-Oeste,Mato Grosso,Teles Pires,Nova Ubiratã,1,8,65,842,-15.298585,-54.305543,-12.948673,-55.912136,-12.556308,-55.311785,-12.996178,-54.760725
Centro-Oeste,Mato Grosso,Teles Pires,Santa Carmem,1,8,65,843,-15.298585,-54.305543,-12.948673,-55.912136,-12.556308,-55.311785,-11.935579,-54.903232
Centro-Oeste,Mato Grosso,Teles Pires,Santa Rita do Trivelato,1,8,65,844,-15.298585,-54.305543,-12.948673,-55.912136,-12.556308,-55.311785,-13.832705,-55.294831
Centro-Oeste,Mato Grosso,Teles Pires,Sinop,1,8,65,845,-15.298585,-54.305543,-12.948673,-55.912136,-12.556308,-55.311785,-11.711809,-55.500204
Centro-Oeste,Mato Grosso,Teles Pires,Sorriso,1,8,65,846,-15.298585,-54.305543,-12.948673,-55.912136,-12.556308,-55.311785,-12.741928,-55.678008
Centro-Oeste,Mato Grosso,Teles Pires,Tapurah,1,8,65,847,-15.298585,-54.305543,-12.948673,-55.912136,-12.556308,-55.311785,-12.567643,-56.532128
Centro-Oeste,Mato Grosso,Teles Pires,União do Sul,1,8,65,848,-15.298585,-54.305543,-12.948673,-55.912136,-12.556308,-55.311785,-11.527127,-54.315746
Centro-Oeste,Mato Grosso,Teles Pires,Vera,1,8,65,849,-15.298585,-54.305543,-12.948673,-55.912136,-12.556308,-55.311785,-12.421760,-55.345105
Centro-Oeste,Mato Grosso,Vale do Peixoto,Guarantã do Norte,1,8,66,850,-15.298585,-54.305543,-12.948673,-55.912136,-10.029467,-54.290995,-9.775307,-54.616955
Centro-Oeste,Mato Grosso,Vale do Peixoto,Matupá,1,8,66,851,-15.298585,-54.305543,-12.948673,-55.912136,-10.029467,-54.290995,-10.015276,-54.360309
Centro-Oeste,Mato Grosso,Vale do Peixoto,Novo Mundo,1,8,66,852,-15.298585,-54.305543,-12.948673,-55.912136,-10.029467,-54.290995,-9.751060,-55.403518
Centro-Oeste,Mato Grosso,Vale do Peixoto,Peixoto de Azevedo,1,8,66,853,-15.298585,-54.305543,-12.948673,-55.912136,-10.029467,-54.290995,-10.148735,-53.595085
Centro-Oeste,Mato Grosso,Vale do Peixoto,Terra Nova do Norte,1,8,66,854,-15.298585,-54.305543,-12.948673,-55.912136,-10.029467,-54.290995,-10.513506,-54.987165
Centro-Oeste,Mato Grosso,Vale dos Arinos,Juara,1,8,67,855,-15.298585,-54.305543,-12.948673,-55.912136,-11.199005,-57.213532,-11.023817,-57.618797
Centro-Oeste,Mato Grosso,Vale dos Arinos,Novo Horizonte do Norte,1,8,67,856,-15.298585,-54.305543,-12.948673,-55.912136,-11.199005,-57.213532,-11.382424,-57.308378
Centro-Oeste,Mato Grosso,Vale dos Arinos,Porto dos Gaúchos,1,8,67,857,-15.298585,-54.305543,-12.948673,-55.912136,-11.199005,-57.213532,-11.734028,-56.747939
Centro-Oeste,Mato Grosso,Vale dos Arinos,Tabaporã,1,8,67,858,-15.298585,-54.305543,-12.948673,-55.912136,-11.199005,-57.213532,-11.213373,-56.496708
Centro-Oeste,Mato Grosso do Sul,Campo Grande,Alcinópolis,1,9,68,859,-15.298585,-54.305543,-20.327131,-54.845702,-20.109675,-55.085582,-18.209083,-53.748994
Centro-Oeste,Mato Grosso do Sul,Campo Grande,Anastácio,1,9,68,860,-15.298585,-54.305543,-20.327131,-54.845702,-20.109675,-55.085582,-20.695910,-55.772466
Centro-Oeste,Mato Grosso do Sul,Campo Grande,Aquidauana,1,9,68,861,-15.298585,-54.305543,-20.327131,-54.845702,-20.109675,-55.085582,-19.746297,-55.877075
Centro-Oeste,Mato Grosso do Sul,Campo Grande,Bandeirantes,1,9,68,862,-15.298585,-54.305543,-20.327131,-54.845702,-20.109675,-55.085582,-19.804593,-54.285558
Centro-Oeste,Mato Grosso do Sul,Campo Grande,Bela Vista,1,9,68,863,-15.298585,-54.305543,-20.327131,-54.845702,-20.109675,-55.085582,-21.936582,-56.534837
Centro-Oeste,Mato Grosso do Sul,Campo Grande,Bodoquena,1,9,68,864,-15.298585,-54.305543,-20.327131,-54.845702,-20.109675,-55.085582,-20.548727,-56.699578
Centro-Oeste,Mato Grosso do Sul,Campo Grande,Bonito,1,9,68,865,-15.298585,-54.305543,-20.327131,-54.845702,-20.109675,-55.085582,-21.033291,-56.482760
Centro-Oeste,Mato Grosso do Sul,Campo Grande,Camapuã,1,9,68,866,-15.298585,-54.305543,-20.327131,-54.845702,-20.109675,-55.085582,-19.341893,-53.869225
Centro-Oeste,Mato Grosso do Sul,Campo Grande,Campo Grande,1,9,68,867,-15.298585,-54.305543,-20.327131,-54.845702,-20.109675,-55.085582,-20.913529,-54.249426
Centro-Oeste,Mato Grosso do Sul,Campo Grande,Caracol,1,9,68,868,-15.298585,-54.305543,-20.327131,-54.845702,-20.109675,-55.085582,-21.940615,-57.089457
Centro-Oeste,Mato Grosso do Sul,Campo Grande,Chapadão do Sul,1,9,68,869,-15.298585,-54.305543,-20.327131,-54.845702,-20.109675,-55.085582,-18.994712,-52.698244
Centro-Oeste,Mato Grosso do Sul,Campo Grande,Corguinho,1,9,68,870,-15.298585,-54.305543,-20.327131,-54.845702,-20.109675,-55.085582,-19.807686,-55.057351
Centro-Oeste,Mato Grosso do Sul,Campo Grande,Costa Rica,1,9,68,871,-15.298585,-54.305543,-20.327131,-54.845702,-20.109675,-55.085582,-18.518609,-53.203138
Centro-Oeste,Mato Grosso do Sul,Campo Grande,Coxim,1,9,68,872,-15.298585,-54.305543,-20.327131,-54.845702,-20.109675,-55.085582,-18.281154,-54.673780
Centro-Oeste,Mato Grosso do Sul,Campo Grande,Dois Irmãos do Buriti,1,9,68,873,-15.298585,-54.305543,-20.327131,-54.845702,-20.109675,-55.085582,-20.600227,-55.362301
Centro-Oeste,Mato Grosso do Sul,Campo Grande,Figueirão,1,9,68,874,-15.298585,-54.305543,-20.327131,-54.845702,-20.109675,-55.085582,-18.744376,-53.862110
Centro-Oeste,Mato Grosso do Sul,Campo Grande,Guia Lopes da Laguna,1,9,68,875,-15.298585,-54.305543,-20.327131,-54.845702,-20.109675,-55.085582,-21.541725,-55.995780
Centro-Oeste,Mato Grosso do Sul,Campo Grande,Jaraguari,1,9,68,876,-15.298585,-54.305543,-20.327131,-54.845702,-20.109675,-55.085582,-20.227460,-54.347955
Centro-Oeste,Mato Grosso do Sul,Campo Grande,Jardim,1,9,68,877,-15.298585,-54.305543,-20.327131,-54.845702,-20.109675,-55.085582,-21.582511,-56.351453
Centro-Oeste,Mato Grosso do Sul,Campo Grande,Maracaju,1,9,68,878,-15.298585,-54.305543,-20.327131,-54.845702,-20.109675,-55.085582,-21.543259,-55.396408
Centro-Oeste,Mato Grosso do Sul,Campo Grande,Miranda,1,9,68,879,-15.298585,-54.305543,-20.327131,-54.845702,-20.109675,-55.085582,-20.121042,-56.596592
Centro-Oeste,Mato Grosso do Sul,Campo Grande,Nioaque,1,9,68,880,-15.298585,-54.305543,-20.327131,-54.845702,-20.109675,-55.085582,-21.101195,-55.900945
Centro-Oeste,Mato Grosso do Sul,Campo Grande,Nova Alvorada do Sul,1,9,68,881,-15.298585,-54.305543,-20.327131,-54.845702,-20.109675,-55.085582,-21.490941,-54.216459
Centro-Oeste,Mato Grosso do Sul,Campo Grande,Paraíso das Águas,1,9,68,882,-15.298585,-54.305543,-20.327131,-54.845702,-20.109675,-55.085582,-19.228316,-53.130185
Centro-Oeste,Mato Grosso do Sul,Campo Grande,Pedro Gomes,1,9,68,883,-15.298585,-54.305543,-20.327131,-54.845702,-20.109675,-55.085582,-17.914329,-54.339084
Centro-Oeste,Mato Grosso do Sul,Campo Grande,Porto Murtinho,1,9,68,884,-15.298585,-54.305543,-20.327131,-54.845702,-20.109675,-55.085582,-21.225992,-57.384109
Centro-Oeste,Mato Grosso do Sul,Campo Grande,Ribas do Rio Pardo,1,9,68,885,-15.298585,-54.305543,-20.327131,-54.845702,-20.109675,-55.085582,-20.596662,-53.544156
Centro-Oeste,Mato Grosso do Sul,Campo Grande,Rio Negro,1,9,68,886,-15.298585,-54.305543,-20.327131,-54.845702,-20.109675,-55.085582,-19.446750,-54.962882
Centro-Oeste,Mato Grosso do Sul,Campo Grande,Rio Verde de Mato Grosso,1,9,68,887,-15.298585,-54.305543,-20.327131,-54.845702,-20.109675,-55.085582,-18.813581,-55.043085
Centro-Oeste,Mato Grosso do Sul,Campo Grande,Rochedo,1,9,68,888,-15.298585,-54.305543,-20.327131,-54.845702,-20.109675,-55.085582,-19.952305,-54.704529
Centro-Oeste,Mato Grosso do Sul,Campo Grande,Sidrolândia,1,9,68,889,-15.298585,-54.305543,-20.327131,-54.845702,-20.109675,-55.085582,-21.093891,-54.942004
Centro-Oeste,Mato Grosso do Sul,Campo Grande,Sonora,1,9,68,890,-15.298585,-54.305543,-20.327131,-54.845702,-20.109675,-55.085582,-17.648704,-54.432605
Centro-Oeste,Mato Grosso do Sul,Campo Grande,São Gabriel do Oeste,1,9,68,891,-15.298585,-54.305543,-20.327131,-54.845702,-20.109675,-55.085582,-19.169090,-54.482705
Centro-Oeste,Mato Grosso do Sul,Campo Grande,Terenos,1,9,68,892,-15.298585,-54.305543,-20.327131,-54.845702,-20.109675,-55.085582,-20.447424,-55.023835
Centro-Oeste,Mato Grosso do Sul,Corumbá,Corumbá,1,9,69,893,-15.298585,-54.305543,-20.327131,-54.845702,-18.724365,-56.727023,-18.722279,-56.722392
Centro-Oeste,Mato Grosso do Sul,Corumbá,Ladário,1,9,69,894,-15.298585,-54.305543,-20.327131,-54.845702,-18.724365,-56.727023,-19.103312,-57.568457
Centro-Oeste,Mato Grosso do Sul,Dourados,Amambai,1,9,70,895,-15.298585,-54.305543,-20.327131,-54.845702,-22.608533,-54.447776,-23.157910,-54.968373
Centro-Oeste,Mato Grosso do Sul,Dourados,Anaurilândia,1,9,70,896,-15.298585,-54.305543,-20.327131,-54.845702,-22.608533,-54.447776,-22.111354,-52.804678
Centro-Oeste,Mato Grosso do Sul,Dourados,Angélica,1,9,70,897,-15.298585,-54.305543,-20.327131,-54.845702,-22.608533,-54.447776,-22.062591,-53.865730
Centro-Oeste,Mato Grosso do Sul,Dourados,Antônio João,1,9,70,898,-15.298585,-54.305543,-20.327131,-54.845702,-22.608533,-54.447776,-22.208637,-55.961475
Centro-Oeste,Mato Grosso do Sul,Dourados,Aral Moreira,1,9,70,899,-15.298585,-54.305543,-20.327131,-54.845702,-22.608533,-54.447776,-22.907764,-55.450231
Centro-Oeste,Mato Grosso do Sul,Dourados,Batayporã,1,9,70,900,-15.298585,-54.305543,-20.327131,-54.845702,-22.608533,-54.447776,-22.390980,-53.177634
Centro-Oeste,Mato Grosso do Sul,Dourados,Caarapó,1,9,70,901,-15.298585,-54.305543,-20.327131,-54.845702,-22.608533,-54.447776,-22.588438,-54.802644
Centro-Oeste,Mato Grosso do Sul,Dourados,Coronel Sapucaia,1,9,70,902,-15.298585,-54.305543,-20.327131,-54.845702,-22.608533,-54.447776,-23.347590,-55.383183
Centro-Oeste,Mato Grosso do Sul,Dourados,Deodápolis,1,9,70,903,-15.298585,-54.305543,-20.327131,-54.845702,-22.608533,-54.447776,-22.156185,-54.152440
Centro-Oeste,Mato Grosso do Sul,Dourados,Douradina,1,9,70,904,-15.298585,-54.305543,-20.327131,-54.845702,-22.608533,-54.447776,-22.014137,-54.587923
Centro-Oeste,Mato Grosso do Sul,Dourados,Dourados,1,9,70,905,-15.298585,-54.305543,-20.327131,-54.845702,-22.608533,-54.447776,-22.144880,-54.838767
Centro-Oeste,Mato Grosso do Sul,Dourados,Eldorado,1,9,70,906,-15.298585,-54.305543,-20.327131,-54.845702,-22.608533,-54.447776,-23.738086,-54.224948
Centro-Oeste,Mato Grosso do Sul,Dourados,Fátima do Sul,1,9,70,907,-15.298585,-54.305543,-20.327131,-54.845702,-22.608533,-54.447776,-22.337404,-54.439511
Centro-Oeste,Mato Grosso do Sul,Dourados,Glória de Dourados,1,9,70,908,-15.298585,-54.305543,-20.327131,-54.845702,-22.608533,-54.447776,-22.427287,-54.191882
Centro-Oeste,Mato Grosso do Sul,Dourados,Iguatemi,1,9,70,909,-15.298585,-54.305543,-20.327131,-54.845702,-22.608533,-54.447776,-23.434057,-54.538253
Centro-Oeste,Mato Grosso do Sul,Dourados,Itaporã,1,9,70,910,-15.298585,-54.305543,-20.327131,-54.845702,-22.608533,-54.447776,-22.005328,-54.873613
Centro-Oeste,Mato Grosso do Sul,Dourados,Itaquiraí,1,9,70,911,-15.298585,-54.305543,-20.327131,-54.845702,-22.608533,-54.447776,-23.341750,-54.118904
Centro-Oeste,Mato Grosso do Sul,Dourados,Ivinhema,1,9,70,912,-15.298585,-54.305543,-20.327131,-54.845702,-22.608533,-54.447776,-22.371640,-53.799488
Centro-Oeste,Mato Grosso do Sul,Dourados,Japorã,1,9,70,913,-15.298585,-54.305543,-20.327131,-54.845702,-22.608533,-54.447776,-23.810871,-54.537620
Centro-Oeste,Mato Grosso do Sul,Dourados,Jateí,1,9,70,914,-15.298585,-54.305543,-20.327131,-54.845702,-22.608533,-54.447776,-22.706560,-53.957326
Centro-Oeste,Mato Grosso do Sul,Dourados,Juti,1,9,70,915,-15.298585,-54.305543,-20.327131,-54.845702,-22.608533,-54.447776,-22.776469,-54.488440
Centro-Oeste,Mato Grosso do Sul,Dourados,Laguna Carapã,1,9,70,916,-15.298585,-54.305543,-20.327131,-54.845702,-22.608533,-54.447776,-22.677615,-55.132000
Centro-Oeste,Mato Grosso do Sul,Dourados,Mundo Novo,1,9,70,917,-15.298585,-54.305543,-20.327131,-54.845702,-22.608533,-54.447776,-23.942717,-54.273994
Centro-Oeste,Mato Grosso do Sul,Dourados,Naviraí,1,9,70,918,-15.298585,-54.305543,-20.327131,-54.845702,-22.608533,-54.447776,-23.022396,-54.025544
Centro-Oeste,Mato Grosso do Sul,Dourados,Nova Andradina,1,9,70,919,-15.298585,-54.305543,-20.327131,-54.845702,-22.608533,-54.447776,-21.925540,-53.421960
Centro-Oeste,Mato Grosso do Sul,Dourados,Novo Horizonte do Sul,1,9,70,920,-15.298585,-54.305543,-20.327131,-54.845702,-22.608533,-54.447776,-22.603312,-53.781463
Centro-Oeste,Mato Grosso do Sul,Dourados,Paranhos,1,9,70,921,-15.298585,-54.305543,-20.327131,-54.845702,-22.608533,-54.447776,-23.711033,-55.356009
Centro-Oeste,Mato Grosso do Sul,Dourados,Ponta Porã,1,9,70,922,-15.298585,-54.305543,-20.327131,-54.845702,-22.608533,-54.447776,-22.202700,-55.583002
Centro-Oeste,Mato Grosso do Sul,Dourados,Rio Brilhante,1,9,70,923,-15.298585,-54.305543,-20.327131,-54.845702,-22.608533,-54.447776,-21.696250,-54.557747
Centro-Oeste,Mato Grosso do Sul,Dourados,Sete Quedas,1,9,70,924,-15.298585,-54.305543,-20.327131,-54.845702,-22.608533,-54.447776,-23.880355,-55.027654
Centro-Oeste,Mato Grosso do Sul,Dourados,Tacuru,1,9,70,925,-15.298585,-54.305543,-20.327131,-54.845702,-22.608533,-54.447776,-23.649347,-54.990281
Centro-Oeste,Mato Grosso do Sul,Dourados,Taquarussu,1,9,70,926,-15.298585,-54.305543,-20.327131,-54.845702,-22.608533,-54.447776,-22.667942,-53.431004
Centro-Oeste,Mato Grosso do Sul,Dourados,Vicentina,1,9,70,927,-15.298585,-54.305543,-20.327131,-54.845702,-22.608533,-54.447776,-22.467282,-54.424764
Centro-Oeste,Mato Grosso do Sul,Três Lagoas,Aparecida do Taboado,1,9,71,928,-15.298585,-54.305543,-20.327131,-54.845702,-20.307130,-52.241660,-20.075478,-51.290246
Centro-Oeste,Mato Grosso do Sul,Três Lagoas,Bataguassu,1,9,71,929,-15.298585,-54.305543,-20.327131,-54.845702,-20.307130,-52.241660,-21.805599,-52.572580
Centro-Oeste,Mato Grosso do Sul,Três Lagoas,Brasilândia,1,9,71,930,-15.298585,-54.305543,-20.327131,-54.845702,-20.307130,-52.241660,-21.076096,-52.433676
Centro-Oeste,Mato Grosso do Sul,Três Lagoas,Cassilândia,1,9,71,931,-15.298585,-54.305543,-20.327131,-54.845702,-20.307130,-52.241660,-19.095410,-52.179910
Centro-Oeste,Mato Grosso do Sul,Três Lagoas,Inocência,1,9,71,932,-15.298585,-54.305543,-20.327131,-54.845702,-20.307130,-52.241660,-19.657719,-52.021715
Centro-Oeste,Mato Grosso do Sul,Três Lagoas,Paranaíba,1,9,71,933,-15.298585,-54.305543,-20.327131,-54.845702,-20.307130,-52.241660,-19.527428,-51.395895
Centro-Oeste,Mato Grosso do Sul,Três Lagoas,Santa Rita do Pardo,1,9,71,934,-15.298585,-54.305543,-20.327131,-54.845702,-20.307130,-52.241660,-21.318850,-52.774567
Centro-Oeste,Mato Grosso do Sul,Três Lagoas,Selvíria,1,9,71,935,-15.298585,-54.305543,-20.327131,-54.845702,-20.307130,-52.241660,-20.282216,-51.758260
Centro-Oeste,Mato Grosso do Sul,Três Lagoas,Três Lagoas,1,9,71,936,-15.298585,-54.305543,-20.327131,-54.845702,-20.307130,-52.241660,-20.438928,-52.211025
Centro-Oeste,Mato Grosso do Sul,Três Lagoas,Água Clara,1,9,71,937,-15.298585,-54.305543,-20.327131,-54.845702,-20.307130,-52.241660,-19.962930,-52.926515
Nordeste,Alagoas,10ª Região de Saúde,Delmiro Gouveia,2,10,72,938,-8.634569,-41.740481,-9.514014,-36.625026,-9.278795,-37.846748,-9.397372,-38.047068
Nordeste,Alagoas,10ª Região de Saúde,Inhapi,2,10,72,939,-8.634569,-41.740481,-9.514014,-36.625026,-9.278795,-37.846748,-9.271620,-37.692206
Nordeste,Alagoas,10ª Região de Saúde,Mata Grande,2,10,72,940,-8.634569,-41.740481,-9.514014,-36.625026,-9.278795,-37.846748,-9.052174,-37.756012
Nordeste,Alagoas,10ª Região de Saúde,Olho d'Água do Casado,2,10,72,941,-8.634569,-41.740481,-9.514014,-36.625026,-9.278795,-37.846748,-9.435646,-37.813109
Nordeste,Alagoas,10ª Região de Saúde,Pariconha,2,10,72,942,-8.634569,-41.740481,-9.514014,-36.625026,-9.278795,-37.846748,-9.240553,-38.047141
Nordeste,Alagoas,10ª Região de Saúde,Piranhas,2,10,72,943,-8.634569,-41.740481,-9.514014,-36.625026,-9.278795,-37.846748,-9.526199,-37.725217
Nordeste,Alagoas,10ª Região de Saúde,Água Branca,2,10,72,944,-8.634569,-41.740481,-9.514014,-36.625026,-9.278795,-37.846748,-9.266402,-37.898628
Nordeste,Alagoas,1ª Região de Saúde,Barra de Santo Antônio,2,10,73,945,-8.634569,-41.740481,-9.514014,-36.625026,-9.508470,-35.807286,-9.382267,-35.564114
Nordeste,Alagoas,1ª Região de Saúde,Barra de São Miguel,2,10,73,946,-8.634569,-41.740481,-9.514014,-36.625026,-9.508470,-35.807286,-9.812508,-35.946012
Nordeste,Alagoas,1ª Região de Saúde,Coqueiro Seco,2,10,73,947,-8.634569,-41.740481,-9.514014,-36.625026,-9.508470,-35.807286,-9.642282,-35.807719
Nordeste,Alagoas,1ª Região de Saúde,Flexeiras,2,10,73,948,-8.634569,-41.740481,-9.514014,-36.625026,-9.508470,-35.807286,-9.245090,-35.763294
Nordeste,Alagoas,1ª Região de Saúde,Maceió,2,10,73,949,-8.634569,-41.740481,-9.514014,-36.625026,-9.508470,-35.807286,-9.523179,-35.711452
Nordeste,Alagoas,1ª Região de Saúde,Marechal Deodoro,2,10,73,950,-8.634569,-41.740481,-9.514014,-36.625026,-9.508470,-35.807286,-9.715310,-35.909809
Nordeste,Alagoas,1ª Região de Saúde,Messias,2,10,73,951,-8.634569,-41.740481,-9.514014,-36.625026,-9.508470,-35.807286,-9.343706,-35.812443
Nordeste,Alagoas,1ª Região de Saúde,Paripueira,2,10,73,952,-8.634569,-41.740481,-9.514014,-36.625026,-9.508470,-35.807286,-9.435797,-35.593670
Nordeste,Alagoas,1ª Região de Saúde,Pilar,2,10,73,953,-8.634569,-41.740481,-9.514014,-36.625026,-9.508470,-35.807286,-9.615299,-36.003940
